name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
RPS3A	76	FALSE	9.99547461437627	0.00440528634361234	0.171914017939956	0.171914017939956	0.171914017939956	3	0.0586508576212078	-0.66202513517339	0.461500958618861	-0.309188979551449	0.0289102536737108	FGFR3	FALSE	0.0452248102275844	28.8006821587596	1.85431670792018e-21	4	477	0.194532586671068	0.194532586671068	0.187461593258204	0.491441913527071	1.12352609379225	1.03292861526887	1.08770933168484	5.62150749348434e-21	5.34043211881012e-19	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	1.49949126834561	0.428069675827044	4.68137389406539	9019	21069	Urothelial	2.73448233827731	0.998987854251012	3.77154045391353	987	988	Urothelial	2.70610080972589e-38	4	37.5676560287686	Translation	1.68674309569642	Core_Process	0.408033317139513	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	10	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0161290322580645	0.0161290322580645	NA	NA	NA	NA	0.0277777777777778	NA	0.00961538461538462
CTNNB1	172	FALSE	78.2253598738296	0.00564971751412429	0.968408535423962	0.968408535423963	0.968408535423962	2	-0.140147634328461	-0.542104064757568	0.487580775008205	-0.37946736944354	0.0318754499051705	FGFR3	TRUE	0.0467291556119387	32.9359226753986	2.88488706739128e-24	4	477	0.216418983414442	0.216418983414442	0.209503915579032	0.525539935393182	1.02968483976577	0.950510294350468	1.08329688366964	9.661017155915e-24	8.3084747540869e-22	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.22669434729029	0.173145379467464	3.46036262938925	3648	21069	Urothelial	0.326853417357779	0.366396761133603	2.1952714083655	362	988	Urothelial	5.34189550622665e-23	378	22.2723046115436	MAPK_Signaling	1	Functional_Hub	2.1870607431069	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	7	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0.0389	15	14	412	3.4%	TRUE	0.034	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0403225806451613	NA	0.0161290322580645	0.1	0.05	0.0555555555555556	NA	0.0188679245283019	NA
FYN	100	FALSE	11.9132139298699	0.00469483568075117	0.614846542994677	0.614846542994677	0.614846542994677	2	-0.0330924035011365	-0.193122696095715	-0.492677744048138	0.266787193487124	0.345218896779522	FGFR3	FALSE	-0.233900341320243	18.5865648111419	3.29251401261561e-14	4	477	0.134844950877936	0.134844950877936	0.127358985540662	0.394793843302787	0.837896640827659	0.78052878766929	1.073498702501	7.23850408880378e-14	9.48244035633296e-12	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	1	4	2	0.0237466253798222	0.0218330248232	2.63861172990495	460	21069	Non-urothelial	0.0343795835857936	0.0445344129554656	1.45088903063211	44	988	Non-urothelial	1.5289546509811e-19	175	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-0.998359581926888	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	0	11	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	7	6	412	1.5%	TRUE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.032258064516129	0.0161290322580645	0.032258064516129	NA	0.05	NA	0.0277777777777778	0.0471698113207547	0.00961538461538462
FN1	142	FALSE	44.7409797053773	0.0050761421319797	0.82079063374703	0.82079063374703	0.82079063374703	2	-0.405486812472549	0.126542413572905	-0.552996768003432	0.68117097634643	0.259474594874806	FGFR3	FALSE	-0.199909617455485	37.054705310885	5.40710438122637e-27	4	477	0.237067113476746	0.237067113476746	0.230301000786197	0.557432759562082	1.23416774434986	0.897864843404113	1.37455849108727	2.29006773793117e-26	1.5572460617932e-24	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.164605954482942	0.0752764725425981	5.32969344656331	1586	21069	Urothelial	1.21771861949766	0.848178137651822	3.72656838856699	838	988	Urothelial	5.34189550622665e-23	67	22.2723046115436	MAPK_Signaling	1	Functional_Hub	0.943967032059723	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	1	4	3	4	FALSE	High	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	25	23	412	5.6%	FALSE	0.056	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0634920634920635	0.032258064516129	0.0645161290322581	NA	0.15	NA	0.152777777777778	0.0277777777777778	0.0943396226415094	0.00961538461538462
RPSA	74	FALSE	11.6033939403903	0.0043859649122807	0.163852749947711	0.163852749947711	0.16385274994771	3	-0.00907963673724149	-0.268245591905269	0.423197183277636	-0.336930360186464	0.22470992516674	FGFR3	FALSE	0.10865474706692	14.2814462125951	5.0936102521965e-11	4	477	0.106951932429891	0.106951932429891	0.0992771911845629	0.34606438019809	0.7601275434641	0.98951423696516	0.768182523371681	9.52571267943241e-11	1.46695975263259e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	4	5	1.0746896042428	0.42057050643125	4.01516332888878	8861	21069	Urothelial	1.95193680886202	0.987854251012146	3.11259345497245	976	988	Urothelial	2.70610080972589e-38	15	37.5676560287686	Translation	1.68674309569642	Core_Process	0.374737236540093	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	3	9	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0564516129032258	0.0161290322580645	0.0161290322580645	0.05	0.05	NA	NA	NA	NA
RAC1	78	FALSE	4.70982014948221	0.004149377593361	0.488853163973767	0.488853163973767	0.488853163973767	1	0.393432684754046	-0.117314625245723	0.269067061800697	0.206440632031263	-0.375717264640694	FGFR3	TRUE	0.167866056249574	6.1887213968689	7.33611062175094e-05	4	477	0.0493366109599342	0.0493366109599342	0.0412823150653688	0.227809206957449	0.76914994939474	0.929741299910773	0.827273080660776	9.91924816462099e-05	0.0211279985906427	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	1	5	4	3	0.853331865008486	0.400588542408278	3.78630396623202	8440	21069	Urothelial	1.86827565942873	0.982793522267207	3.05940545086189	971	988	Urothelial	6.82389067421048e-18	139	17.1659679396318	Other	0.770731553785178	Peripheral	-1.86891326794506	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	2	3	1	5	FALSE	Medium	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0972222222222222	0.00943396226415094	0.0288461538461538
STAT1	106	FALSE	18.393846200158	0.00476190476190476	0.632989864186998	0.632989864186998	0.632989864186998	2	0.534370007580343	-0.0951044234912255	-0.348361442571398	0.724468249784553	-0.598305515760312	FGFR3	FALSE	-0.0457438362934164	26.2391257413354	1.10619412681997e-19	4	477	0.180351112893385	0.180351112893385	0.173180164303517	0.469078455497178	1.32277376554487	0.991083537069356	1.33467433982035	3.06330681273221e-19	3.1858390852415e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	4	2	5	3	1	0.0784206007523797	0.0731406331577199	2.47497354765838	1541	21069	Non-urothelial	0.311238780986062	0.373481781376518	2.10712522727419	369	988	Urothelial	1.5289546509811e-19	100	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-0.752532530097416	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	4	3	2	3	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	13	11	412	2.7%	TRUE	0.027	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0396825396825397	0.032258064516129	0.032258064516129	NA	NA	NA	0.0416666666666667	0.0416666666666667	0.0566037735849057	NA
FGF17	68	TRUE	7.15412226980597	0.0043859649122807	0.391825916868568	0.391825916868568	0.391825916868568	1	-0.174827843718167	-0.0412636252402179	-0.119091976019376	0.161854183925663	0.339435830036991	FGFR3	TRUE	-0.057237768879096	2.88149308207946	0.0222969346722266	4	477	0.0235933665376786	0.0235933665376786	0.0153740000607573	0.155446016355088	0.514263673755158	0.828960900681094	0.620371447353701	0.0255837338071764	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	4	5	1	3	2	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	3	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-1.89060614404603	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Uncertain	urothelial cancer	0	2	1	9	FALSE	Low	TRUE	Low	Cancer_upregulated	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Unique_to_FGFR3	1	FGFR3	0.00793650793650794	0.104838709677419	NA	0.0483870967741935	NA	0.05	NA	0.0833333333333333	NA	0.0865384615384615
MTOR	130	FALSE	26.6321421427313	0.00505050505050505	0.793112680951745	0.793112680951745	0.793112680951745	2	-0.0251895047165652	0.0253578636676443	0.194034393289116	-0.408567938806614	-0.190006385921314	FGFR3	TRUE	0.0366544434010775	4.55877845231484	0.00127211922625274	4	477	0.0368211245543519	0.0368211245543519	0.0286862283887694	0.195521738239597	0.60260233209573	1.02073074524192	0.590363653593002	0.00156568520154184	0.36637033716079	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	4	2	5	0.00839044427468158	0.00991978736532346	1.57589996707595	209	21069	Non-urothelial	0.0251904186511689	0.0384615384615385	1.41458527967952	38	988	Non-urothelial	2.70610080972589e-38	291	37.5676560287686	Translation	1.68674309569642	Core_Process	2.08227469925022	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	2	8	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	13	11	412	2.7%	TRUE	0.027	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0714285714285714	0.0161290322580645	0.0645161290322581	NA	NA	NA	0.0555555555555556	NA	0.0283018867924528	NA
RPS26	74	FALSE	5.09102970505733	0.00431034482758621	0.160307201615539	0.160307201615539	0.160307201615539	3	-0.202240046866337	0.291807175829033	0.0252712863761157	0.272610900883922	-0.0976584803805707	FGFR3	FALSE	0.075508035881005	3.65611257809782	0.00602907966592762	4	477	0.0297471989098559	0.0297471989098559	0.0215670381477288	0.175097758333928	0.49404722269537	0.981637115898492	0.503289061399404	0.00720487528542388	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	5	4	1	2	0.883938202795077	0.403246475865015	3.84038233381308	8496	21069	Urothelial	2.3675936743284	0.998987854251012	3.59417595506823	987	988	Urothelial	2.70610080972589e-38	2	37.5676560287686	Translation	1.68674309569642	Core_Process	0.290663114352503	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	0	1	9	FALSE	Low	FALSE	None	Not_expressed	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	1	1	412	0.2%	FALSE	0.002	Unique_to_FGFR3	1	FGFR3	NA	0.0403225806451613	NA	NA	NA	0.1	NA	0.0138888888888889	0.00943396226415094	NA
NRAS	118	TRUE	34.0873867039123	0.00492610837438424	0.65953054361073	0.65953054361073	0.65953054361073	1	-0.403541397889614	0.499721339455956	-0.101797589040037	0.485716299297238	-0.691782592461224	FGFR3	TRUE	0.0328809280890979	18.5606630241889	3.4394223664973e-14	4	477	0.13468234327362	0.13468234327362	0.127195267931693	0.394518659823808	1.19150393191718	0.985881758696414	1.20856676919619	7.50419425417593e-14	9.90553641551222e-12	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	4	5	1	2	0.0562328514936671	0.055104656129859	2.28398832078956	1161	21069	Non-urothelial	0.337092370699526	0.425101214574899	1.7118617553295	420	988	Urothelial	5.22282045220838e-16	9	15.2820949038883	Other	0.68614789400679	Peripheral	-0.617508708540911	Urinary bladder	Urinary bladder	urothelial cells	Low	Uncertain	urothelial cancer	0	0	1	11	FALSE	Low	FALSE	None	Not_expressed	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0.0837	8	8	412	1.9%	TRUE	0.019	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0138888888888889	NA	0.0188679245283019	0.00961538461538462
JUN	138	FALSE	29.3144336658692	0.00515463917525773	0.833567511213491	0.833567511213491	0.833567511213491	2	-0.125762757203552	-0.0943704679354834	-0.406789347903483	0.584072705582684	0.13482630598853	FGFR3	FALSE	-0.155564088970618	14.4935155095825	3.5330846123557e-11	4	477	0.108367986697225	0.108367986697225	0.100702750116423	0.348624316602383	0.990862053486167	0.962264358751586	1.02971916654139	6.69426558130554e-11	1.01752836835844e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	4	2	3	1	0.391479682192514	0.234230385874982	4.56176346423783	4935	21069	Urothelial	2.24447770618555	0.95748987854251	4.74132051207521	946	988	Urothelial	3.31947390906712e-17	45	16.478930740541	Other	0.739884400287884	Peripheral	-0.00584343341658089	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	4	1	4	3	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	NA	NA	0.05	NA	0.0138888888888889	0.0138888888888889	0.0283018867924528	0.0384615384615385
PTEN	152	FALSE	47.9877507371896	0.0053475935828877	0.90036475779604	0.900364757796041	0.900364757796041	2	-0.0619740992252328	-0.556031627531186	0.270983967505194	0.0241377726554766	-0.0708604025999332	FGFR3	FALSE	-0.00313363508479001	14.3613891624187	4.43727215463063e-11	4	477	0.10748626484948	0.10748626484948	0.0998151090917403	0.347031607166385	0.82701559503638	0.982557622308249	0.841696788320195	8.35251229106941e-11	1.27793438053362e-08	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	4	5	2	0.0756229430881176	0.0726185390858607	2.36317574491912	1530	21069	Non-urothelial	0.155838906462318	0.215587044534413	1.51261207646434	213	988	Urothelial	5.34189550622665e-23	191	22.2723046115436	MAPK_Signaling	1	Functional_Hub	1.25615357488097	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	3	1	4	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0.0172	16	14	412	3.4%	TRUE	0.034	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0645161290322581	NA	0.0483870967741935	NA	0.05	0.0277777777777778	0.0277777777777778	0.0566037735849057	0.0384615384615385
MMP9	110	FALSE	8.56305523545395	0.00462962962962963	0.69275056746613	0.69275056746613	0.69275056746613	2	0.232802904605261	0.0805956055853068	-0.654161052789918	0.479726579194511	-0.0376994249981127	FGFR3	FALSE	-0.201741139892886	49.586083240531	6.86116922364392e-35	4	477	0.293693636388666	0.293693636388666	0.287345252248912	0.644838128262153	1.13388763198443	0.823536916085004	1.37685100672207	5.645762104027e-34	1.97601673640945e-32	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	4	3	1	0.00294680151563182	0.00199345009255304	4.07752105986378	42	21069	Non-urothelial	0.000495849094924205	0.00101214574898785	0.489898905785116	1	988	Non-urothelial	3.31947390906712e-17	103	16.478930740541	Other	0.739884400287884	Peripheral	-1.03050087418022	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	FALSE	0.017	Shared_EGFR_FGFR3	2	EGFR,FGFR3	0.00793650793650794	0.0161290322580645	0.0483870967741935	0.0161290322580645	NA	NA	0.0555555555555556	0.0416666666666667	0.0471698113207547	0.0192307692307692
RPL5	80	FALSE	9.18802464627326	0.00444444444444444	0.197073329283916	0.197073329283916	0.197073329283916	3	-0.0809140254120032	-0.73383908076348	0.508940406977449	-0.243830001736555	0.0743703022073095	FGFR3	FALSE	0.0413542622292848	37.8124969119691	1.73214662280309e-27	4	477	0.240748094901117	0.240748094901117	0.234008725527821	0.563103834104306	1.24277948774093	1.01513926564618	1.22424531273534	7.47779355299164e-27	4.9885822736729e-25	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.19012056470034	0.425981299539608	4.24720307627536	8975	21069	Urothelial	2.62066343110181	0.998987854251012	3.76177331101253	987	988	Urothelial	2.70610080972589e-38	37	37.5676560287686	Translation	1.68674309569642	Core_Process	0.505717591305399	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	4	6	1	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	TRUE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	NA	0.0138888888888889	NA	0.0192307692307692
SRC	166	FALSE	61.5580721480797	0.00555555555555556	0.964158704269001	0.964158704269001	0.964158704269001	2	0.147956537843772	0.0155989444581564	0.469393645720815	-0.767133530109263	0.454332951815782	FGFR3	TRUE	0.173496081485379	27.1605693390349	2.52268176627784e-20	4	477	0.185509621755111	0.185509621755111	0.178374933746231	0.47724374039763	1.23652717583008	0.920130971172349	1.34385996621177	7.19338959097047e-20	7.26532348688018e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	4	5	0.0394302005907306	0.0424320091129147	1.82088505852694	894	21069	Non-urothelial	0.17256118911282	0.23582995951417	1.73832229715891	233	988	Urothelial	5.34189550622665e-23	364	22.2723046115436	MAPK_Signaling	1	Functional_Hub	1.80972475159024	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	5	2	2	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	NA	0.0416666666666667	0.0138888888888889	0.00943396226415094	0.0288461538461538
RPS4X	72	FALSE	1.81770776541236	0.00401606425702811	0.141738019994718	0.141738019994718	0.141738019994718	3	0.156463353112394	-0.868609310851085	0.58851054830627	-0.262653512516864	0.178048423899109	FGFR3	FALSE	0.0858658040113819	55.5252445012871	1.9456204291791e-38	4	477	0.317695132738768	0.317695132738768	0.311527886486604	0.682363905084798	1.45711985915735	1.02878985942248	1.41634352808971	2.33474451501492e-37	5.6033868360358e-36	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.54349666737926	0.42821206511937	4.98267846263764	9022	21069	Urothelial	2.69814472246209	0.998987854251012	3.75978201777367	987	988	Urothelial	2.70610080972589e-38	5	37.5676560287686	Translation	1.68674309569642	Core_Process	0.194350583848521	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	10	1	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	0.0161290322580645	NA	NA	NA	0.0555555555555556	0.0555555555555556	NA	NA
RPL11	80	FALSE	12.9478474594821	0.0043859649122807	0.19460769996109	0.19460769996109	0.194607699961089	3	-0.0191255794739582	-0.525223740900048	0.370751044049099	-0.341879439590795	0.29683917783326	FGFR3	FALSE	0.0282707614211854	19.523404928786	6.81990214614058e-15	4	477	0.140685493296102	0.140685493296102	0.133239470996085	0.404621156546775	0.895974784949147	1.00804549796631	0.888823755233999	1.52258280471976e-14	1.96413181808849e-12	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.59957145233948	0.42821206511937	4.8022071109227	9022	21069	Urothelial	3.45608503995343	1	4.27888795884287	988	988	Urothelial	2.70610080972589e-38	54	37.5676560287686	Translation	1.68674309569642	Core_Process	0.554256615103605	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	2	6	4	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	0.0483870967741935	NA	NA	NA	0.0138888888888889	0.0138888888888889	0.00943396226415094	NA
TLR4	102	FALSE	25.7626197734364	0.00471698113207547	0.610373854027577	0.610373854027577	0.610373854027577	2	0.151974715507489	-0.824937708149407	0.544299377565563	-0.514123941387161	-0.554023693339199	FGFR3	FALSE	0.0132685241481246	58.245059991132	5.05213740657338e-40	4	477	0.328150315811843	0.328150315811843	0.322062734086607	0.698876366767588	1.36923708571497	1.01522939997805	1.34869723605776	6.92864558615777e-39	1.45501557309313e-37	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0247634421720129	0.0244909582799373	2.47497354765838	516	21069	Non-urothelial	0.0255652897071334	0.0374493927125506	1.25017970127638	37	988	Non-urothelial	5.34189550622665e-23	269	22.2723046115436	MAPK_Signaling	1	Core_Process	-0.38212604978813	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	1	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	0.0161290322580645	NA	NA	NA	0.0416666666666667	NA	0.0471698113207547	NA
FRS3	38	TRUE	1.6239571949597	0.0036101083032491	0.17459527260012	0.17459527260012	0.17459527260012	1	-0.0987538407619435	-0.0800383642623437	-0.10227780393531	-0.375513432093327	0.222146089826685	FGFR3	FALSE	-0.116292597566959	2.01113089638875	0.0917936263047392	4	477	0.0165851240337446	0.0165851240337446	0.0083213026570457	0.129864657701092	0.597659521920012	0.895255998539355	0.667585051532877	0.100519256181616	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	3	1	2	5	0.000601690644675737	0.000949261948834781	1.38862387560562	20	21069	Non-urothelial	0.00401396333949787	0.00607287449392713	0.762261977245938	6	988	Non-urothelial	7.53875671673446e-20	3	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-2.77281308486515	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	0	2	2	7	FALSE	High	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	3	3	412	0.7%	FALSE	0.007	Unique_to_FGFR3	1	FGFR3	0.00793650793650794	0.00806451612903226	NA	0.0161290322580645	NA	NA	0.0138888888888889	0.0138888888888889	0.0188679245283019	0.0384615384615385
JAK2	126	FALSE	27.3272268400136	0.00483091787439614	0.759493159553499	0.759493159553499	0.759493159553499	2	0.244188118422962	-0.555892768980608	-0.168301645684861	0.546042090560464	-0.47086822506493	FGFR3	FALSE	-0.120230630056592	18.2476274974629	5.83213342650372e-14	4	477	0.132712308056367	0.132712308056367	0.125211793559062	0.391177628559766	1.10193485954107	0.954420650745794	1.1545589030162	1.2534734528605e-13	1.67965442683307e-11	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	2	4	5	1	0.010291389628786	0.0106317338269495	1.73936624826402	224	21069	Non-urothelial	0.00954220951002728	0.01417004048583	1.09238462841862	14	988	Non-urothelial	5.34189550622665e-23	262	22.2723046115436	MAPK_Signaling	1	Core_Process	0.286723254789271	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	1	0	9	2	FALSE	Medium	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	TRUE	0.019	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0725806451612903	0.0645161290322581	0.0161290322580645	0.05	0.15	0.0138888888888889	0.0972222222222222	0.0188679245283019	0.0576923076923077
