name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB.x	mean_expr_GU.x	mean_expr_UroA.x	mean_expr_BaSq.x	mean_expr_UroC.x	pathway_cond	mean_expr_UroB.y	mean_expr_GU.y	mean_expr_UroA.y	mean_expr_BaSq.y	mean_expr_UroC.y	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	tcga_is_cancer_gene	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
CDC42	242	TRUE	559.63860146989	0.00220264317180617	0.678620211584572	0.678620211584572	0.678620211584571	1	0.173095912662057	0.168759437704403	0.380981297307683	-0.309518668422077	-0.162995729501472	EGFR,FGFR3,ERBB2	0.173095912662057	0.168759437704403	0.380981297307683	-0.309518668422077	-0.162995729501472	TRUE	0.198458408113387	8.20760573114988	2.08606111385355e-06	4	477	0.0643947898131903	0.0643947898131903	0.0564383435887392	0.262348780141072	0.69049996572976	0.904022041182803	0.763808772655946	3.0342707110597e-06	0.000600785600789821	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	4	3	5	0.549407374823288	0.330153305804737	3.42428572428334	6956	21069	Urothelial	1.69603251658224	0.969635627530364	3.10150671627104	958	988	Urothelial	1.22118563588294e-29	151	28.9132183127041	Other	1	Peripheral	4.33527560783124	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	4	3	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.00793650793650794	0.0161290322580645	NA	NA	0.05	NA	0.0277777777777778	0.0138888888888889	0.00943396226415094	NA
RPS14	78	TRUE	7.92555870418968	0.00166112956810631	0.0888773673391686	0.0888773673391687	0.0888773673391684	4	0.0796073996132393	-0.64845275674005	0.459971199581589	-0.0471828964795513	0.136029697692638	EGFR,FGFR3,ERBB2	0.0796073996132392	-0.648452756740051	0.459971199581589	-0.0471828964795513	0.136029697692638	FALSE	0.0865019610396733	26.8247073736802	4.31951356698728e-20	4	477	0.183636906456767	0.183636906456767	0.176489041647148	0.474283812931728	1.10842395632164	1.01023670426249	1.09719232299209	1.21962736009053e-19	1.24401990729234e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.72655907136308	0.428354454411695	5.57907311743079	9025	21069	Urothelial	2.85162187712289	0.998987854251012	3.85207202497717	987	988	Urothelial	8.84535275616365e-19	15	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.40120785706567	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.05	NA	0.0138888888888889	NA	NA
PSMD14	72	TRUE	39.8425064367682	0.00175131348511384	0.13197496412013	0.13197496412013	0.13197496412013	4	0.111229584888557	0.303510217003494	-0.150251927496239	0.79101504828822	-0.700960563886447	Unique:ERBB2	0.111229584888557	0.303510217003494	-0.150251927496239	0.79101504828822	-0.700960563886447	FALSE	0.077926091283018	16.8237537348494	6.5201882076258e-13	4	477	0.123637022372674	0.123637022372674	0.116074809424825	0.375605771906825	1.49197561217467	0.995781337137857	1.49829641963667	1.34129585985445e-12	1.87781420379623e-10	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	5	2	1	0.0837348447113779	0.0796430775072381	2.44945308246322	1678	21069	Non-urothelial	0.669950483184394	0.682186234817814	2.32595519261739	674	988	Urothelial	5.12929882073179e-14	9	13.2899419992352	Other	0.526668093581996	Peripheral	-2.76012992521278	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	3	6	2	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	0.0483870967741935	NA	0.0161290322580645	NA	NA	NA	0.0138888888888889	NA	NA
UBA52	266	TRUE	1253.34446826248	0.00225733634311512	0.56328942671057	0.563289426710571	0.56328942671057	4	-0.149685973781547	-0.304768521763995	0.344963859439509	-0.234832628041302	0.376877711740673	EGFR,FGFR3,ERBB2	-0.149685973781547	-0.304768521763995	0.344963859439509	-0.234832628041302	0.376877711740673	TRUE	0.0617957267405277	11.2805495576187	9.38978604686229e-09	4	477	0.0864207620043708	0.0864207620043708	0.0786091631545663	0.307564307776741	0.681646233504668	1.01405068292652	0.672201345535764	1.52782959406573e-08	2.70425838149634e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	3	1	5	4	1.2215626299167	0.427167876975651	4.08933553201058	9000	21069	Urothelial	2.74197964491612	0.998987854251012	3.59818496580177	987	988	Urothelial	8.84535275616365e-19	1	18.0532848425733	Translation	0.624395549721317	Functional_Hub	2.65506005706624	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.0158730158730159	NA	0.0645161290322581	NA	NA	NA	0.0138888888888889	NA	0.00943396226415094	0.00961538461538462
CD8A	114	TRUE	20.2422822464244	0.00189393939393939	0.439559825946931	0.439559825946932	0.439559825946931	3	0.0339198968637051	-0.0792009266821455	-0.533439753869168	0.552289284915979	0.1912754036352	EGFR,FGFR3,ERBB2	0.0339198968637051	-0.0792009266821455	-0.533439753869168	0.552289284915979	0.1912754036352	FALSE	-0.190429217286696	26.0999971894354	1.38381920947438e-19	4	477	0.179566547603156	0.179566547603156	0.172390093914484	0.467833197795567	1.08572903878515	0.877910583315734	1.23671938739423	3.75981068234547e-19	3.9853993232862e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00303701149791237	0.00242061796952869	2.56200059012028	51	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.03677763712209e-19	13	18.2978472218845	Other	0.632854047030962	Peripheral	-1.44447027437516	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.00806451612903226	NA	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	NA	0.00961538461538462
NCF4	40	TRUE	4.5070882405284	0.0016025641025641	0.10631528334283	0.10631528334283	0.10631528334283	1	0.230692103530602	-0.112864533691217	-0.400978826172583	0.276591427351798	0.014906807828886	Unique:EGFR	0.230692103530602	-0.112864533691217	-0.400978826172582	0.276591427351798	0.014906807828886	FALSE	-0.147091134332975	11.2181045375042	1.04741417893309e-08	4	477	0.0859835020771646	0.0859835020771646	0.0781690078329781	0.306711844327488	0.67757025352438	0.929699761104253	0.728805450825969	1.69469260411646e-08	3.01655283532729e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	2	3	4	1	0.00650430947528382	0.00730931700602781	1.99199127629392	154	21069	Non-urothelial	0.141780273315424	0.180161943319838	1.66599303102381	178	988	Urothelial	1.35628336520355e-19	5	18.8676495648291	Other	0.652561377317824	Peripheral	-2.54542165115453	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0241935483870968	NA	NA	NA	0.05	0.0138888888888889	0.0416666666666667	0.00943396226415094	0.0192307692307692
CREB1	142	TRUE	60.4164297965206	0.00194174757281553	0.500138433640063	0.500138433640064	0.500138433640063	3	0.221154755117831	-0.778932381031658	0.287236025734213	-0.163234209775072	-0.234656608631951	Unique:EGFR	0.221154755117831	-0.778932381031658	0.287236025734213	-0.163234209775072	-0.234656608631951	FALSE	-0.0326906680566392	25.3239573321624	4.84224970169638e-19	4	477	0.175162648927012	0.175162648927012	0.167955342335895	0.460825595209861	1.06616840676587	1.02593590989765	1.0392154095398	1.26182371306412e-18	1.39456791408856e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0652844562106822	0.0625563624282121	2.43222783387641	1318	21069	Non-urothelial	0.175540529196442	0.234817813765182	2.79575204714335	232	988	Urothelial	7.12520631391946e-32	90	31.147202555923	Growth_Factor_Response	1.07726515322707	Signal_Receptor	0.940347990331752	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	9	1	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	0.0241935483870968	NA	NA	NA	0.05	NA	NA	NA	0.00961538461538462
MAPKAPK3	20	TRUE	0.174057006315071	0.00158478605388273	0.064017735527143	0.064017735527143	0.0640177355271429	1	0.00635590625338882	-0.26595879797733	0.370783741031316	-0.0263429061983435	0.0190388252859996	Unique:EGFR	0.00635590625338881	-0.26595879797733	0.370783741031316	-0.0263429061983435	0.0190388252859996	TRUE	0.115445771272814	10.4119409054078	4.30379694224424e-08	4	477	0.0803006713666553	0.0803006713666553	0.0724486205025673	0.295485826090882	0.636742539008646	0.916869091317881	0.694474865646753	6.77318863041717e-08	1.23949351936634e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	5	4	0.0198971736947349	0.0215957093359913	2.25622786427144	455	21069	Non-urothelial	0.126379907555326	0.17914979757085	1.34929213876356	177	988	Urothelial	2.43787787138246e-30	17	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-1.44285797537715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0317460317460317	0.0483870967741935	0.0806451612903226	NA	0.05	0.05	NA	NA	NA	0.00961538461538462
CD44	152	TRUE	55.9512358616984	0.00196850393700787	0.546264755866743	0.546264755866743	0.546264755866742	3	0.227249824939191	-1.08004587050628	0.0236252837888723	1.04113584199263	-0.299430516590087	EGFR,FGFR3,ERBB2	0.227249824939191	-1.08004587050628	0.0236252837888724	1.04113584199263	-0.299430516590087	FALSE	-0.0804845255607663	77.1771797896729	1.91926102743494e-50	4	477	0.392904789817333	0.392904789817333	0.387320887309534	0.804480012479762	2.12118171249891	0.999853755809122	2.12149196837528	7.89638822716089e-49	5.52747175901262e-48	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	2	4	5	1	0.311392777780676	0.22597180692012	3.31949424281582	4761	21069	Urothelial	0.0151897665121649	0.0212550607287449	1.19501783142962	21	988	Non-urothelial	1.34080447301139e-33	71	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	1.04061132129725	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	3	1	2	6	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	0.032258064516129	0.0161290322580645	NA	NA	0.15	0.0138888888888889	0.0555555555555556	NA	0.0288461538461538
BCAR1	110	TRUE	49.1128010514311	0.00185873605947955	0.348691906933666	0.348691906933666	0.348691906933666	1	0.439922699982601	-0.303678802353861	-0.058974789219937	0.445718275340751	-0.515702256211744	Unique:EGFR	0.439922699982601	-0.303678802353861	-0.058974789219937	0.445718275340751	-0.515702256211744	TRUE	0.00144398102210747	11.627342438839	5.12013997466548e-09	4	477	0.0888415230793106	0.0888415230793106	0.0810459683021168	0.312256176596315	0.961420531552494	0.978991900663493	0.982051568456195	8.37841086763442e-09	1.47460031270366e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	2	5	4	1	0.130307476699598	0.113152024301106	2.47033571207988	2384	21069	Urothelial	0.127907263350696	0.185222672064777	1.79113474252566	183	988	Urothelial	3.12007685587019e-34	39	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.51076968613523	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	2	4	4	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0396825396825397	0.032258064516129	NA	0.0645161290322581	NA	NA	0.0138888888888889	0.0138888888888889	0.0283018867924528	0.0192307692307692
TNF	206	TRUE	268.35947640269	0.00210970464135021	0.668792725426502	0.668792725426503	0.668792725426502	3	0.153878528776996	-0.0100950920938052	-0.601204921117112	0.532645556120041	0.317204435267842	EGFR,FGFR3,ERBB2	0.153878528776996	-0.0100950920938051	-0.601204921117112	0.53264555612004	0.317204435267842	FALSE	-0.187003680087004	36.5175536344569	1.21555015999967e-26	4	477	0.234436201778924	0.234436201778924	0.227651009819531	0.553377687352117	1.13385047723715	0.871727453074963	1.30069378133907	4.93068233915357e-26	3.50078446079904e-24	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00334963236898534	0.0028003227490626	3.31949424281582	59	21069	Non-urothelial	0.00215964430893806	0.00202429149797571	1.55056203922404	2	988	Non-urothelial	3.12007685587019e-34	630	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	3.03588111521642	Urinary bladder	urothelial cells	Not detected	Supported	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0403225806451613	0.0161290322580645	NA	NA	NA	0.0138888888888889	0.0555555555555556	0.0188679245283019	0.00961538461538462
RPS18	80	TRUE	18.4584466877225	0.00172117039586919	0.0976231353189261	0.0976231353189264	0.0976231353189261	4	0.0117821929784854	-0.520269711724083	0.502768954067894	-0.278855699009148	0.153561277332783	EGFR,FGFR3,ERBB2	0.0117821929784854	-0.520269711724083	0.502768954067893	-0.278855699009148	0.153561277332784	FALSE	0.0979358518617136	26.2247020283747	1.13216403339802e-19	4	477	0.180269845290761	0.180269845290761	0.173098326345955	0.468949510975129	1.02303866579198	0.999906538874162	1.02313428907452	3.10536420589172e-19	3.26063241618631e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.89046281855785	0.428401917509137	5.44565312615497	9026	21069	Urothelial	3.71525849811112	1	4.53551300379662	988	988	Urothelial	8.84535275616365e-19	1	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.3451762966733	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	5	4	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.00806451612903226	0.0161290322580645	0.0161290322580645	0.05	NA	0.0277777777777778	0.0138888888888889	0.0188679245283019	0.00961538461538462
FGF16	70	TRUE	8.30885525047147	0.0018348623853211	0.280322949300852	0.280322949300852	0.280322949300851	2	-0.115228006091694	-0.043464997935611	-0.151429234896627	-0.0420084517691453	-0.0571630470531807	Unique:FGFR3	-0.115228006091694	-0.043464997935611	-0.151429234896627	-0.0420084517691453	-0.0571630470531807	FALSE	-0.105350346281532	0.814213818298457	0.51648036591502	4	477	0.00678148627642424	0.00678148627642424	0	0.0826304352686797	0.109420783127481	0.600448923607357	0.182231625081625	0.529346424852405	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	5	4	3	2	1	0.000605906799596237	0.000711946461626086	1.19735206809611	15	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	26	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-2.05597691516916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	0.0138888888888889	0.0277777777777778	0.00943396226415094	NA
RHOA	262	TRUE	485.127976543961	0.00225225225225225	0.789235771702064	0.789235771702064	0.789235771702062	1	-0.220483387929501	0.292159813674762	0.0410005518543347	-0.27316831587441	-0.273270033841213	EGFR,FGFR3,ERBB2	-0.220483387929501	0.292159813674762	0.0410005518543346	-0.27316831587441	-0.273270033841213	TRUE	0.00741507452221575	4.67051994856557	0.00104757941276238	4	477	0.0376896413160962	0.0376896413160962	0.0295603171355487	0.197903475796172	0.565429847515975	1.01370702115316	0.557784286501992	0.00130607303409336	0.301702870875566	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	3	5	1	4	0.388870481137423	0.269210688689544	3.47879214511136	5672	21069	Urothelial	1.12595258970193	0.879554655870445	2.48600736536419	869	988	Urothelial	1.33464473192058e-32	258	31.874634323438	Transferase_Regulation	1.10242429530692	Functional_Hub	4.00240676051007	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	6	6	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0.0634920634920635	0.0483870967741935	0.0645161290322581	NA	0.05	0.05	0.0555555555555556	NA	0.0377358490566038	0.00961538461538462
SHC1	228	TRUE	260.866505803041	0.00216450216450216	0.685206988474436	0.685206988474436	0.685206988474434	2	0.101865128454188	-0.19341944029132	-0.225944966889051	0.606182349328132	0.165543009844289	EGFR,FGFR3,ERBB2	0.101865128454188	-0.19341944029132	-0.225944966889051	0.606182349328132	0.165543009844289	TRUE	-0.0548089578254624	10.3973159859277	4.41572305579333e-08	4	477	0.0801969243008184	0.0801969243008184	0.0723441890588854	0.295278229110099	0.832127316217183	0.975985305148726	0.852602300288096	6.9115665221113e-08	1.27172824006848e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	2	4	1	0.0620679064257547	0.0612273956998434	2.26584941054304	1290	21069	Non-urothelial	0.116028561484785	0.158906882591093	1.61603037108908	157	988	Urothelial	3.12007685587019e-34	14	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	2.27553085913429	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	10	2	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.0317460317460317	0.0564516129032258	NA	0.032258064516129	NA	NA	0.0555555555555556	0.152777777777778	NA	0.0288461538461538
GRB7	38	TRUE	2.44348824695275	0.00165837479270315	0.143318807908775	0.143318807908775	0.143318807908775	1	0.0628149406400005	0.794239313154985	0.194805061621326	-0.351648096470524	0.0654069252012689	Unique:ERBB2	0.0628149406400005	0.794239313154985	0.194805061621326	-0.351648096470524	0.0654069252012689	TRUE	0.236337170119555	34.988861732772	1.23674353582053e-25	4	477	0.226848547374476	0.226848547374476	0.220008493502686	0.541671159983468	1.14588740962551	0.717230629943081	1.59765542879345	4.625742056056e-25	3.56182138316312e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	2	4	3	1	5	0.0256105203563196	0.0274811334187669	2.15027894264002	579	21069	Non-urothelial	0.34717655297262	0.430161943319838	1.71946680562749	425	988	Urothelial	1.75123060835322e-31	4	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	-1.12624187355886	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	9	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0238095238095238	0.0483870967741935	NA	0.0483870967741935	NA	0.05	0.0277777777777778	0.138888888888889	NA	0.0384615384615385
EPS15L1	54	TRUE	2.0439034434406	0.00175438596491228	0.132817763821598	0.132817763821598	0.132817763821598	2	-0.361422542169417	0.463966089757398	-0.0121986572381548	-0.408127940453904	0.429157022495131	Unique:EGFR	-0.361422542169417	0.463966089757398	-0.0121986572381548	-0.408127940453904	0.429157022495131	TRUE	0.0124714805305018	12.3721137011755	1.39620198689102e-09	4	477	0.0939972270105321	0.0939972270105321	0.0862359249579094	0.322101507512667	0.872094030211302	1.00058212268673	0.871586659843155	2.37932646286753e-09	4.02106172224612e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	3	4	2	1	5	0.0167161246219474	0.0181309032227443	1.6996938709958	382	21069	Non-urothelial	0.0628537505376553	0.0931174089068826	1.2484937148215	92	988	Non-urothelial	NA	0	0	Unannotated	0	Peripheral	-4.89843335816373	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	9	2	1	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0555555555555556	0.0161290322580645	0.0161290322580645	NA	0.05	NA	0.0277777777777778	NA	0.0188679245283019	NA
ARRB2	74	TRUE	22.30970532963	0.00184162062615101	0.260263490008753	0.260263490008754	0.260263490008753	1	0.0168406402789404	0.442923677553975	-0.754321716742537	0.453527464857666	-0.0492283260128542	Unique:EGFR	0.0168406402789404	0.442923677553976	-0.754321716742536	0.453527464857666	-0.0492283260128543	FALSE	-0.204432718538513	66.9642707259786	5.96468248261456e-45	4	477	0.359608694139876	0.359608694139876	0.353763594865407	0.749363227799455	1.2078491816002	0.907275720948054	1.33129230035834	1.71782855499299e-43	1.71782855499299e-42	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.0124488112444909	0.0120556267502017	2.45090458687554	254	21069	Non-urothelial	0.0228029782375252	0.034412955465587	1.08831924450702	34	988	Non-urothelial	3.73518575961705e-26	128	25.4276877948203	MAPK_Signaling	0.879448545637956	Core_Process	-1.12200332152463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0158730158730159	0.0645161290322581	NA	0.032258064516129	NA	NA	NA	0.0277777777777778	0.0188679245283019	0.00961538461538462
ESR1	198	TRUE	187.383948910894	0.00209643605870021	0.657098221920125	0.657098221920125	0.657098221920124	3	-0.20423475359027	0.278173699622816	-0.374560476674566	0.551714547973815	0.370857225125282	EGFR,FGFR3,ERBB2	-0.20423475359027	0.278173699622816	-0.374560476674566	0.551714547973815	0.370857225125281	FALSE	-0.0638863505977478	19.8370096340271	4.03403817774768e-15	4	477	0.142623021993379	0.142623021993379	0.135190282061479	0.407857927683442	0.926275024648381	0.947192034190848	0.977916822790496	9.22065869199469e-15	1.16180299519133e-12	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.00200203273173657	0.00218330248232	1.59269054257672	46	21069	Non-urothelial	0.00196501446672341	0.00303643724696356	0.691252579604329	3	988	Non-urothelial	4.88123623170197e-25	100	24.3114701737731	Other	0.840842756099931	Peripheral	1.28000122356256	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.00793650793650794	0.0161290322580645	0.032258064516129	NA	NA	0.05	0.0416666666666667	0.0277777777777778	0.00943396226415094	NA
PRR5	16	TRUE	0.0915873015873016	0.00149700598802395	0.0387237348170281	0.0387237348170281	0.0387237348170281	3	0.0497580395595764	-0.0655019448217097	-0.148861265543058	0.0559012609411768	0.0709145702982631	Unique:EGFR	0.0497580395595763	-0.0655019448217097	-0.148861265543058	0.0559012609411768	0.0709145702982631	TRUE	-0.0679252020439723	0.974674630848645	0.420961369622264	4	477	0.0081071097413355	0.0081071097413355	0	0.0904067042118319	0.219775835841321	0.979131957013259	0.224459874143752	0.434540768642338	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	5	3	1	4	2	0.0117002694615918	0.0119132374578765	2.14327118817764	251	21069	Non-urothelial	0.00562527043247112	0.00809716599190283	0.869538401219051	8	988	Non-urothelial	1.33967296676718e-16	10	15.8730012061595	Growth_Factor_Response	0.548987699483635	Signal_Receptor	-3.34138505454656	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	3	4	5	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0396825396825397	0.00806451612903226	NA	NA	NA	0.05	0.0555555555555556	0.0416666666666667	0.0188679245283019	NA
HRAS	304	TRUE	612.776438493275	0.00236406619385343	0.902732778923764	0.902732778923764	0.902732778923763	2	-0.0889726364499272	0.00671822500855311	-0.0303483785471318	0.649861916590423	-0.216761037066897	EGFR,FGFR3,ERBB2	-0.0889726364499272	0.0067182250085531	-0.0303483785471318	0.649861916590423	-0.216761037066897	TRUE	0.0434053680738014	6.65655464736398	3.21833214665832e-05	4	477	0.0528690080195388	0.0528690080195388	0.044837580284079	0.236262914478276	0.86662295365732	0.99734429112471	0.868930580311464	4.41371265827427e-05	0.00926879658237597	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	4	5	2	1	0.146234257534644	0.129194551236414	2.46342639830191	2722	21069	Urothelial	0.145180944251362	0.204453441295547	1.46497104167028	202	988	Urothelial	3.12007685587019e-34	124	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	4.69699349444604	Urinary bladder	urothelial cells	Low	Supported	urothelial cancer	0	0	1	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0555555555555556	0.0403225806451613	0.112903225806452	0.0161290322580645	NA	0.05	0.0138888888888889	0.0138888888888889	0.0754716981132075	0.00961538461538462
EPN1	64	TRUE	14.1981548268833	0.00178890876565295	0.15685628257686	0.15685628257686	0.15685628257686	2	-0.0484385165804656	0.308081638108146	-0.181638479291008	-0.0992255521455484	-0.389634772367617	Unique:EGFR	-0.0484385165804656	0.308081638108146	-0.181638479291008	-0.0992255521455484	-0.389634772367617	TRUE	-0.0533099445462927	5.17821427559693	0.000432129658275662	4	477	0.0416160780394041	0.0416160780394041	0.0335119836281993	0.208382294133044	0.697716410475763	0.99919179591664	0.698280763840431	0.000550678502581374	0.124453341583391	TRUE	TRUE	Small	Medium	TRUE	FALSE	4	2	5	1	3	0.0503184905190002	0.0517347762114956	2.08440106379445	1090	21069	Non-urothelial	0.39059373452211	0.473684210526316	1.68971508311198	468	988	Urothelial	3.11245408529526e-26	13	25.5068970465307	Other	0.882188097176417	Peripheral	-1.27279802442069	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	9	2	0	FALSE	Medium	TRUE	High	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.00793650793650794	0.0403225806451613	NA	0.0161290322580645	0.05	0.05	0.0416666666666667	0.0694444444444444	NA	0.0192307692307692
