name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
AREG	112	TRUE	57.5947190788608	0.00236406619385343	0.361234765120294	0.361234765120294	0.361234765120293	3	-0.0878921727203617	0.245058796748284	-0.417823032095424	0.908789510826249	-0.507737036911336	EGFR	TRUE	-0.0682257677659093	33.4189567814891	1.37007706504573e-24	4	477	0.218898179996872	0.218898179996872	0.212000902071374	0.529379659756049	1.41652654773758	0.962415722404523	1.4718447701566	4.69740708015678e-24	3.9458219473317e-22	TRUE	TRUE	Large	Very Large	TRUE	TRUE	4	3	5	2	1	0.771952646760259	0.292799848118088	5.60164794968687	6169	21069	Urothelial	0.384195791811302	0.360323886639676	2.65194153038298	356	988	Urothelial	1.34080447301139e-33	44	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.721927589548565	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	5	5	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.00806451612903226	NA	NA	NA	NA	0.0138888888888889	0.0277777777777778	NA	0.0288461538461538
JUP	46	TRUE	4.24743087437421	0.00214592274678112	0.16794029301014	0.16794029301014	0.16794029301014	2	0.221324697496492	0.0756731373119374	0.399138423414207	0.209437657944822	0.233491952708631	EGFR	TRUE	0.272478973305459	5.49155112675274	0.000249661086607055	4	477	0.0440234314640889	0.0440234314640889	0.0359348378851455	0.21459436898782	0.32346528610227	0.622571791075757	0.519563029901092	0.000325350194311456	0.0719023929428317	TRUE	TRUE	Small	Medium	TRUE	FALSE	1	3	2	5	4	0.175090208113602	0.147989937823342	2.66184395925084	3118	21069	Urothelial	0.550465257894669	0.602226720647773	2.24861202924938	595	988	Urothelial	1.22118563588294e-29	91	28.9132183127041	Other	1	Peripheral	-1.11153936185415	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	8	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	FALSE	0.019	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.0241935483870968	0.0483870967741935	0.032258064516129	0.05	NA	0.0694444444444444	0.0833333333333333	0.0283018867924528	0.0288461538461538
WASF1	50	TRUE	8.66912710433306	0.00210970464135021	0.137066083288348	0.137066083288348	0.137066083288348	2	-0.257939821460649	0.145266507880208	-0.286968696753237	0.497604052973418	-0.275004770442279	EGFR	FALSE	-0.0927914125789808	11.9606644026978	2.86082755407498e-09	4	477	0.0911561911308475	0.0911561911308475	0.083376000361009	0.316700288221073	0.784572749726655	0.923496357745947	0.849567779175249	4.81823588054733e-09	8.23918335573594e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	4	2	1	0.00424039840622977	0.00455645735440695	1.56758755884683	96	21069	Non-urothelial	0.0242657837367273	0.034412955465587	1.16564548751512	34	988	Non-urothelial	3.33930244771554e-23	36	22.4763442441905	Other	0.777372619025074	Peripheral	-1.88636328037113	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	3	1	7	FALSE	Medium	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	5	5	412	1.2%	FALSE	0.012	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.0241935483870968	0.0161290322580645	0.0161290322580645	NA	0.05	0.0277777777777778	0.0277777777777778	0.00943396226415094	0.00961538461538462
PTK2B	88	TRUE	19.1772488434948	0.00226244343891403	0.334022910834567	0.334022910834567	0.334022910834567	2	0.15837894610144	-0.620761710026739	0.485263448017297	-0.186154144677491	-0.269578170280333	EGFR	TRUE	0.0824426292848735	30.4109540563442	1.46631087546614e-22	4	477	0.203198985654569	0.203198985654569	0.196189492899165	0.504993547139745	1.10602515804404	0.993536487748807	1.11322047220441	4.54083367886287e-22	4.22297532134247e-20	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0266690463870802	0.0271488917366747	2.09276742391351	572	21069	Non-urothelial	0.0341026487285248	0.0516194331983806	1.0994797071518	51	988	Non-urothelial	1.34080447301139e-33	278	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.147718406282627	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	5	7	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Unique_to_EGFR	1	EGFR	0.0238095238095238	0.0725806451612903	0.0161290322580645	0.0161290322580645	0.05	0.1	0.0277777777777778	0.0555555555555556	NA	0.0673076923076923
CTNND1	64	TRUE	8.86805819278893	0.00213675213675214	0.238934941223947	0.238934941223946	0.238934941223946	2	0.254724956501808	-0.477285156202424	0.590659063622116	-0.104446351203508	0.0533302613007993	EGFR	TRUE	0.201073659252541	40.0567217721748	6.13203098683674e-29	4	477	0.251444015208976	0.251444015208976	0.244782678776407	0.579573484267557	1.06794421982454	0.859925549401821	1.24190311657494	3.15361593608747e-28	1.76602492420898e-26	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	5	4	0.178792177888998	0.153353267834259	2.50231772121364	3231	21069	Urothelial	0.0827632703339578	0.120445344129555	1.4940554654598	119	988	Non-urothelial	3.32140955649712e-13	17	12.478677569099	Other	0.431590749744245	Peripheral	-3.00398753697815	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	2	0	9	TRUE	High	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	10	10	412	2.4%	FALSE	0.024	Unique_to_EGFR	1	EGFR	0.0476190476190476	0.0161290322580645	0.032258064516129	NA	NA	0.05	0.0277777777777778	0.0416666666666667	NA	0.00961538461538462
CDK1	86	FALSE	81.6955608345252	0.00229357798165138	0.331971020880637	0.331971020880637	0.331971020880637	1	-0.188008343269921	0.527986770393583	-0.239992679580285	0.402279455539215	-0.365622675626629	EGFR	FALSE	0.00852165476610395	17.2184103332824	3.33279650811715e-13	4	477	0.126171399602529	0.126171399602529	0.118626381726838	0.379985769713496	0.893609446020212	0.97066932158741	0.920611609068703	6.95540140824449e-13	9.5984539433774e-11	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	5	1	2	0.00367364120879191	0.00360719540557217	2.33405124906741	76	21069	Non-urothelial	0.0655962805013083	0.0941295546558704	1.51261207646434	93	988	Non-urothelial	2.43787787138246e-30	136	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	0.00945788521870845	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	2	10	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0483870967741935	NA	NA	NA	NA	NA	NA	0.00943396226415094	0.0288461538461538
INS	192	FALSE	185.215330073173	0.0026246719160105	0.717875098021149	0.717875098021148	0.717875098021148	1	-0.0946959549628891	0.132040320142607	0.00868401155044354	-0.0207837310492895	-0.113039155613641	EGFR	FALSE	0.0122018095603395	0.580065808255536	0.677224025140977	4	477	0.0048407367912467	0.0048407367912467	0	0.0697444155999887	0.245079475756248	1.0772104648228	0.227513084730906	0.686762391692259	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	2	4	5	1	3	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	3.12007685587019e-34	220	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	2.71827049924655	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	1	10	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	NA	NA	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
SH3KBP1	80	TRUE	56.4023793325453	0.00224719101123596	0.209509175887847	0.209509175887847	0.209509175887847	3	-0.259940073002513	0.652711525059705	-0.641450720966655	0.244713879141889	0.402556988422498	EGFR	FALSE	-0.151482578994948	56.3743549416821	6.18708087713356e-39	4	477	0.320993947339489	0.320993947339489	0.314851787004669	0.687561576837178	1.29416224602636	0.95003938825671	1.36221956902345	7.7473012722368e-38	1.78187929261446e-36	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	1	3	0.0185044432797763	0.018368218709953	2.48870404517628	387	21069	Non-urothelial	0.423345827053981	0.494939271255061	2.07661169717954	489	988	Urothelial	6.88816839805703e-22	9	21.161896244038	Other	0.731910782645035	Peripheral	-1.34575910388111	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	2	0	9	FALSE	High	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	7	412	1.7%	FALSE	0.017	Unique_to_EGFR	1	EGFR	0.0476190476190476	0.0161290322580645	0.0161290322580645	0.0161290322580645	NA	0.05	NA	0.0277777777777778	0.0377358490566038	0.00961538461538462
DLG4	72	FALSE	21.7918342317579	0.00223713646532438	0.286511544617807	0.286511544617807	0.286511544617807	2	-0.0899141811855694	-0.132454491153211	-0.172510937701145	-0.0241338095404225	0.146257976184682	EGFR	FALSE	-0.120625028984942	0.85031129849535	0.493824965513053	4	477	0.00708000911323202	0.00708000911323202	0	0.0844422469451364	0.318768913885827	0.883662873197305	0.360735890976662	0.507934250241997	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	5	3	1	4	2	0.00505448813159884	0.00550571930324173	1.57849069006914	116	21069	Non-urothelial	0.0010634222421859	0.00202429149797571	0.555289652754375	2	988	Non-urothelial	1.34080447301139e-33	78	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	-0.0868449638766166	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	7	7	412	1.7%	FALSE	0.017	Unique_to_EGFR	1	EGFR	0.0238095238095238	0.0645161290322581	NA	NA	0.05	NA	NA	0.0138888888888889	0.0377358490566038	NA
ROCK1	66	TRUE	12.5203850795218	0.0022075055187638	0.266614229946038	0.266614229946038	0.266614229946038	2	-0.150082814941564	-0.586357487244333	0.0616016595525374	-0.169141295957359	-0.0407994601432834	EGFR	FALSE	-0.143652897685109	8.93955456137775	5.73825075598377e-07	4	477	0.0697369968400776	0.0697369968400776	0.0618154943661352	0.273797038195743	0.64795914679687	0.955621240876362	0.678050172056298	8.69798009328066e-07	0.000165261621772333	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	5	4	0.0866802432302311	0.0809245811381651	2.40642358959547	1705	21069	Non-urothelial	0.268320874517415	0.342105263157895	2.13533771034448	338	988	Urothelial	3.12007685587019e-34	195	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	-0.144038115517281	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	6	5	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	FALSE	0.019	Unique_to_EGFR	1	EGFR	0.0158730158730159	0.032258064516129	NA	NA	NA	0.05	0.0416666666666667	0.0694444444444444	0.0188679245283019	0.0384615384615385
RELA	150	FALSE	103.857556252095	0.00248138957816377	0.545052726524846	0.545052726524846	0.545052726524845	1	0.311645178066342	-0.10181938753186	0.145900687800587	-0.238435576622659	-0.316018098967887	EGFR	FALSE	0.0500789186334619	4.59429574453389	0.00119600571111573	4	477	0.0370973545201549	0.0370973545201549	0.0289642301684299	0.196281912189318	0.627663277034228	0.97137475082114	0.646159761208164	0.00147832465579971	0.344449644801331	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	1	5	3	4	0.081388819038554	0.0781242583891025	2.38139324816198	1646	21069	Non-urothelial	0.235128047723183	0.316801619433198	1.83291754172156	313	988	Urothelial	3.12007685587019e-34	187	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	1.63920907984373	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	8	2	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	7	6	412	1.5%	TRUE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0241935483870968	0.032258064516129	NA	NA	NA	0.0277777777777778	0.0555555555555556	0.0188679245283019	0.0288461538461538
RPS8	62	FALSE	6.3378710290737	0.00199600798403194	0.0881859265494019	0.0881859265494018	0.0881859265494016	4	0.0714269945782616	-0.609525880682367	0.540002240023143	-0.446089586463268	0.0880897008767688	EGFR	FALSE	0.0817411929379458	35.9988991575998	2.66411600067303e-26	4	477	0.231878611397146	0.231878611397146	0.225074899868764	0.549433855045373	1.14952812070551	1.0140963422159	1.13354922294037	1.06564640026921e-25	7.67265408193833e-24	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.60782736689067	0.42821206511937	4.82128331021294	9022	21069	Urothelial	3.09306854968601	1	4.147060954956	988	988	Urothelial	8.84535275616365e-19	5	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.30341207824266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	NA	0.0277777777777778	0.00943396226415094	0.0384615384615385
IL6	180	FALSE	93.7486311189643	0.00256410256410256	0.688005375568356	0.688005375568356	0.688005375568355	1	-0.0544382840628011	-0.0146278759743958	-0.54384957768254	0.818487997223523	-0.137462120784465	EGFR	FALSE	-0.175593105863125	51.5350087017043	4.56241705033908e-36	4	477	0.301753702467622	0.301753702467622	0.295465876169483	0.657388319116432	1.36233757490606	0.796315491522679	1.71080129598014	4.23863261450856e-35	1.31397611049765e-33	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.0206751837281895	0.0121030898476435	4.54744365948424	255	21069	Non-urothelial	0.00194545190826184	0.00404858299595142	0.702373180000847	4	988	Non-urothelial	1.34080447301139e-33	351	32.8726345498766	Phosphorylation	1.13694138765012	Functional_Hub	1.9670600421066	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Supported	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0403225806451613	0.0161290322580645	0.0161290322580645	NA	NA	0.0277777777777778	0.0555555555555556	0.00943396226415094	NA
CDC42	230	TRUE	497.6683775531	0.00277008310249307	0.69647682491723	0.696476824917229	0.696476824917228	2	0.173095912662057	0.168759437704403	0.380981297307683	-0.309518668422077	-0.162995729501472	EGFR	TRUE	0.198458408113387	8.20760573114988	2.08606111385355e-06	4	477	0.0643947898131903	0.0643947898131903	0.0564383435887392	0.262348780141072	0.69049996572976	0.904022041182803	0.763808772655946	3.0342707110597e-06	0.000600785600789821	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	4	3	5	0.549407374823288	0.330153305804737	3.42428572428334	6956	21069	Urothelial	1.69603251658224	0.969635627530364	3.10150671627104	958	988	Urothelial	1.22118563588294e-29	151	28.9132183127041	Other	1	Peripheral	4.33527560783124	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	4	3	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	NA	NA	0.05	NA	0.0277777777777778	0.0138888888888889	0.00943396226415094	NA
CREB1	140	FALSE	60.3485588272344	0.00242718446601942	0.546290225814543	0.546290225814543	0.546290225814542	1	0.221154755117831	-0.778932381031658	0.287236025734213	-0.163234209775072	-0.234656608631951	EGFR	FALSE	-0.0326906680566392	25.3239573321624	4.84224970169638e-19	4	477	0.175162648927012	0.175162648927012	0.167955342335895	0.460825595209861	1.06616840676587	1.02593590989765	1.0392154095398	1.26182371306412e-18	1.39456791408856e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0652844562106822	0.0625563624282121	2.43222783387641	1318	21069	Non-urothelial	0.175540529196442	0.234817813765182	2.79575204714335	232	988	Urothelial	7.12520631391946e-32	90	31.147202555923	Growth_Factor_Response	1.07726515322707	Signal_Receptor	0.940347990331752	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	9	1	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Unique_to_EGFR	1	EGFR	NA	0.0241935483870968	NA	NA	NA	0.05	NA	NA	NA	0.00961538461538462
RPS14	56	FALSE	5.44579500746475	0.0019723865877712	0.0757835222255526	0.0757835222255526	0.0757835222255525	4	0.0796073996132392	-0.648452756740051	0.459971199581589	-0.0471828964795513	0.136029697692638	EGFR	FALSE	0.0865019610396733	26.8247073736802	4.31951356698728e-20	4	477	0.183636906456767	0.183636906456767	0.176489041647148	0.474283812931728	1.10842395632164	1.01023670426249	1.09719232299209	1.21962736009053e-19	1.24401990729234e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.72655907136308	0.428354454411695	5.57907311743079	9025	21069	Urothelial	2.85162187712289	0.998987854251012	3.85207202497717	987	988	Urothelial	8.84535275616365e-19	15	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.40120785706567	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	NA	NA	NA	NA	0.05	NA	0.0138888888888889	NA	NA
UBA52	192	TRUE	566.33465123111	0.00261096605744125	0.481717257472607	0.481717257472606	0.481717257472606	3	-0.149685973781547	-0.304768521763995	0.344963859439509	-0.234832628041302	0.376877711740673	EGFR	TRUE	0.0617957267405277	11.2805495576187	9.38978604686229e-09	4	477	0.0864207620043708	0.0864207620043708	0.0786091631545663	0.307564307776741	0.681646233504668	1.01405068292652	0.672201345535764	1.52782959406573e-08	2.70425838149634e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	3	1	5	4	1.2215626299167	0.427167876975651	4.08933553201058	9000	21069	Urothelial	2.74197964491612	0.998987854251012	3.59818496580177	987	988	Urothelial	8.84535275616365e-19	1	18.0532848425733	Translation	0.624395549721317	Functional_Hub	2.65506005706624	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	7	7	412	1.7%	FALSE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	NA	0.0645161290322581	NA	NA	NA	0.0138888888888889	NA	0.00943396226415094	0.00961538461538462
CD8A	112	FALSE	15.9229631727572	0.00235294117647059	0.480187387255933	0.480187387255932	0.480187387255932	1	0.0339198968637051	-0.0792009266821455	-0.533439753869168	0.552289284915979	0.1912754036352	EGFR	FALSE	-0.190429217286696	26.0999971894354	1.38381920947438e-19	4	477	0.179566547603156	0.179566547603156	0.172390093914484	0.467833197795567	1.08572903878515	0.877910583315734	1.23671938739423	3.75981068234547e-19	3.9853993232862e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00303701149791237	0.00242061796952869	2.56200059012028	51	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.03677763712209e-19	13	18.2978472218845	Other	0.632854047030962	Peripheral	-1.44447027437516	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	NA	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	NA	0.00961538461538462
NCF4	40	TRUE	4.5437791958693	0.00197628458498024	0.11951707394898	0.11951707394898	0.11951707394898	1	0.230692103530602	-0.112864533691217	-0.400978826172582	0.276591427351798	0.014906807828886	EGFR	FALSE	-0.147091134332975	11.2181045375042	1.04741417893309e-08	4	477	0.0859835020771646	0.0859835020771646	0.0781690078329781	0.306711844327488	0.67757025352438	0.929699761104253	0.728805450825969	1.69469260411646e-08	3.01655283532729e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	2	3	4	1	0.00650430947528382	0.00730931700602781	1.99199127629392	154	21069	Non-urothelial	0.141780273315424	0.180161943319838	1.66599303102381	178	988	Urothelial	1.35628336520355e-19	5	18.8676495648291	Other	0.652561377317824	Peripheral	-2.54542165115453	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Unique_to_EGFR	1	EGFR	0.0158730158730159	0.0241935483870968	NA	NA	NA	0.05	0.0138888888888889	0.0416666666666667	0.00943396226415094	0.0192307692307692
MAPKAPK3	20	TRUE	0.183200707338638	0.001953125	0.0709438750299121	0.0709438750299122	0.0709438750299121	1	0.00635590625338881	-0.26595879797733	0.370783741031316	-0.0263429061983435	0.0190388252859996	EGFR	TRUE	0.115445771272814	10.4119409054078	4.30379694224424e-08	4	477	0.0803006713666553	0.0803006713666553	0.0724486205025673	0.295485826090882	0.636742539008646	0.916869091317881	0.694474865646753	6.77318863041717e-08	1.23949351936634e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	3	2	5	4	0.0198971736947349	0.0215957093359913	2.25622786427144	455	21069	Non-urothelial	0.126379907555326	0.17914979757085	1.34929213876356	177	988	Urothelial	2.43787787138246e-30	17	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-1.44285797537715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.0483870967741935	0.0806451612903226	NA	0.05	0.05	NA	NA	NA	0.00961538461538462
CD44	138	FALSE	41.4491512807871	0.0024330900243309	0.561770045003595	0.561770045003595	0.561770045003595	1	0.227249824939191	-1.08004587050628	0.0236252837888724	1.04113584199263	-0.299430516590087	EGFR	FALSE	-0.0804845255607663	77.1771797896729	1.91926102743494e-50	4	477	0.392904789817333	0.392904789817333	0.387320887309534	0.804480012479762	2.12118171249891	0.999853755809122	2.12149196837528	7.89638822716089e-49	5.52747175901262e-48	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	2	4	5	1	0.311392777780676	0.22597180692012	3.31949424281582	4761	21069	Urothelial	0.0151897665121649	0.0212550607287449	1.19501783142962	21	988	Non-urothelial	1.34080447301139e-33	71	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	1.04061132129725	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	3	1	2	6	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	0.0161290322580645	NA	NA	0.15	0.0138888888888889	0.0555555555555556	NA	0.0288461538461538
